intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-12-08T21:00:00Z,2021-12-08T22:00:00Z,2021-12-08,14,IRONMTN_2_N001,LMP,18.72725,21:00:00,22
2021-12-10T04:00:00Z,2021-12-10T05:00:00Z,2021-12-09,21,IRONMTN_2_N001,LMP,67.42441,04:00:00,5
2021-12-09T10:00:00Z,2021-12-09T11:00:00Z,2021-12-09,3,IRONMTN_2_N001,LMP,43.13662,10:00:00,11
2021-12-10T07:00:00Z,2021-12-10T08:00:00Z,2021-12-09,24,IRONMTN_2_N001,LMP,53.69929,07:00:00,8
2021-12-09T17:00:00Z,2021-12-09T18:00:00Z,2021-12-09,10,IRONMTN_2_N001,LMP,45.00658,17:00:00,18
2021-12-09T19:00:00Z,2021-12-09T20:00:00Z,2021-12-09,12,IRONMTN_2_N001,LMP,33.7436,19:00:00,20
2021-12-10T03:00:00Z,2021-12-10T04:00:00Z,2021-12-09,20,IRONMTN_2_N001,LMP,69.65814,03:00:00,4
2021-12-09T14:00:00Z,2021-12-09T15:00:00Z,2021-12-09,7,IRONMTN_2_N001,LMP,63.13808,14:00:00,15
2021-12-10T00:00:00Z,2021-12-10T01:00:00Z,2021-12-09,17,IRONMTN_2_N001,LMP,60.86541,00:00:00,1
2021-12-09T13:00:00Z,2021-12-09T14:00:00Z,2021-12-09,6,IRONMTN_2_N001,LMP,51.38556,13:00:00,14
