intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-05T13:00:00Z,2021-01-05T14:00:00Z,2021-01-05,6,IRONMTN_2_N001,LMP,29.83517,13:00:00,14
2021-01-05T23:00:00Z,2021-01-06T00:00:00Z,2021-01-05,16,IRONMTN_2_N001,LMP,21.86096,23:00:00,24
2021-01-06T06:00:00Z,2021-01-06T07:00:00Z,2021-01-05,23,IRONMTN_2_N001,LMP,34.47,06:00:00,7
2021-01-06T01:00:00Z,2021-01-06T02:00:00Z,2021-01-05,18,IRONMTN_2_N001,LMP,46.14626,01:00:00,2
2021-01-05T19:00:00Z,2021-01-05T20:00:00Z,2021-01-05,12,IRONMTN_2_N001,LMP,4.21413,19:00:00,20
2021-01-05T08:00:00Z,2021-01-05T09:00:00Z,2021-01-05,1,IRONMTN_2_N001,LMP,26.84076,08:00:00,9
2021-01-05T15:00:00Z,2021-01-05T16:00:00Z,2021-01-05,8,IRONMTN_2_N001,LMP,40.82354,15:00:00,16
2021-01-06T00:00:00Z,2021-01-06T01:00:00Z,2021-01-05,17,IRONMTN_2_N001,LMP,41.84717,00:00:00,1
2021-01-06T07:00:00Z,2021-01-06T08:00:00Z,2021-01-05,24,IRONMTN_2_N001,LMP,33.07013,07:00:00,8
2021-01-06T05:00:00Z,2021-01-06T06:00:00Z,2021-01-05,22,IRONMTN_2_N001,LMP,38.42042,05:00:00,6
2021-01-06T03:00:00Z,2021-01-06T04:00:00Z,2021-01-05,20,IRONMTN_2_N001,LMP,37.88753,03:00:00,4
2021-01-05T22:00:00Z,2021-01-05T23:00:00Z,2021-01-05,15,IRONMTN_2_N001,LMP,5.05458,22:00:00,23
2021-01-05T21:00:00Z,2021-01-05T22:00:00Z,2021-01-05,14,IRONMTN_2_N001,LMP,4.27039,21:00:00,22
2021-01-05T20:00:00Z,2021-01-05T21:00:00Z,2021-01-05,13,IRONMTN_2_N001,LMP,4.20693,20:00:00,21
2021-01-06T04:00:00Z,2021-01-06T05:00:00Z,2021-01-05,21,IRONMTN_2_N001,LMP,40.79707,04:00:00,5
2021-01-05T18:00:00Z,2021-01-05T19:00:00Z,2021-01-05,11,IRONMTN_2_N001,LMP,4.63567,18:00:00,19
2021-01-05T16:00:00Z,2021-01-05T17:00:00Z,2021-01-05,9,IRONMTN_2_N001,LMP,24.99633,16:00:00,17
2021-01-05T14:00:00Z,2021-01-05T15:00:00Z,2021-01-05,7,IRONMTN_2_N001,LMP,38.33125,14:00:00,15
2021-01-05T11:00:00Z,2021-01-05T12:00:00Z,2021-01-05,4,IRONMTN_2_N001,LMP,25.45841,11:00:00,12
2021-01-05T10:00:00Z,2021-01-05T11:00:00Z,2021-01-05,3,IRONMTN_2_N001,LMP,25.05795,10:00:00,11
2021-01-05T09:00:00Z,2021-01-05T10:00:00Z,2021-01-05,2,IRONMTN_2_N001,LMP,26.06118,09:00:00,10
2021-01-05T17:00:00Z,2021-01-05T18:00:00Z,2021-01-05,10,IRONMTN_2_N001,LMP,5.02632,17:00:00,18
2021-01-06T02:00:00Z,2021-01-06T03:00:00Z,2021-01-05,19,IRONMTN_2_N001,LMP,43.30837,02:00:00,3
2021-01-07T05:00:00Z,2021-01-07T06:00:00Z,2021-01-06,22,IRONMTN_2_N001,LMP,37.50653,05:00:00,6
2021-01-06T17:00:00Z,2021-01-06T18:00:00Z,2021-01-06,10,IRONMTN_2_N001,LMP,14.36344,17:00:00,18
2021-01-06T10:00:00Z,2021-01-06T11:00:00Z,2021-01-06,3,IRONMTN_2_N001,LMP,26.83781,10:00:00,11
2021-01-06T20:00:00Z,2021-01-06T21:00:00Z,2021-01-06,13,IRONMTN_2_N001,LMP,10.79918,20:00:00,21
2021-01-06T18:00:00Z,2021-01-06T19:00:00Z,2021-01-06,11,IRONMTN_2_N001,LMP,9.97916,18:00:00,19
2021-01-06T15:00:00Z,2021-01-06T16:00:00Z,2021-01-06,8,IRONMTN_2_N001,LMP,42.59347,15:00:00,16
2021-01-06T14:00:00Z,2021-01-06T15:00:00Z,2021-01-06,7,IRONMTN_2_N001,LMP,38.79955,14:00:00,15
2021-01-07T07:00:00Z,2021-01-07T08:00:00Z,2021-01-06,24,IRONMTN_2_N001,LMP,31.95778,07:00:00,8
